0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,0.9305555555555556
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,0.8958333333333333
0.8,0.5
0.8,0.75
0.8,0.75
0.8,0.8333333333333333
0.8,0.875
0.8,0.8999999999999999
0.8,0.9166666666666667
0.8,0.8571428571428572
0.8,0.875
0.8,0.8333333333333333
0.8,0.5
0.8,0.75
0.8,0.75
0.8,0.75
0.8,0.75
0.8,0.75
0.8,0.75
0.8,0.75
0.8,0.6666666666666666
0.8,0.75
0.8,0.7
0.8,0.6666666666666666
0.8,0.7142857142857143
0.8,0.6875
0.8,0.7222222222222222
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,0.9679487179487178
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,0.5
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,0.5
0.8,0.75
0.8,0.6666666666666666
0.8,0.75
0.8,0.7
0.8,0.6666666666666666
0.8,0.7142857142857143
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,0.8999999999999999
0.8,0.8333333333333333
0.8,0.8571428571428572
0.8,0.8125
0.8,0.5
0.8,0.5
0.8,0.5
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
0.8,1.0
